algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_lof_wv_ols,3975.043283224106,0.612,153,97,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31401,16900,17720,3.0143420696258545
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,31606,21500,22000,3.106260776519775
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,32521,11500,12000,3.114756107330322
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3092,2800,3200,0.19367980957031253
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,2077,1291,1492,0.08243179321289065
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1715,1603,1827,0.08147764205932617
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2531,2420,2644,0.0899035930633545
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,correct,1561,1449,1697,0.08118987083435059
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,876,752,1000,0.08224248886108398
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2049,1906,2154,0.07905888557434082
011_UCR_Anomaly_DISTORTEDECG1,correct,1922,1700,2200,0.7239673137664795
012_UCR_Anomaly_DISTORTEDECG2,correct,1057,900,1200,0.4421181678771974
013_UCR_Anomaly_DISTORTEDECG3,correct,1024,900,1200,0.4456470012664795
014_UCR_Anomaly_DISTORTEDECG3,correct,9021,8900,9200,0.8541345596313475
015_UCR_Anomaly_DISTORTEDECG4,correct,12100,11700,12200,52.299243688583374
016_UCR_Anomaly_DISTORTEDECG4,correct,12026,11800,12200,1.053718090057373
017_UCR_Anomaly_DISTORTEDECG4,correct,12027,11900,12200,1.0543415546417236
018_UCR_Anomaly_DISTORTEDECG4,correct,9026,8900,9200,0.8654479980468751
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1186,1068,1312,0.14474654197692874
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2356,2075,2488,0.1460402011871338
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,970,848,1093,0.14823293685913083
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2603,2427,2745,0.18129730224609378
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3626,3512,3816,0.1506924629211426
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,4300,1226,1456,0.08430910110473633
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2814,2707,2934,0.08823156356811523
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4036,3884,4254,0.11576151847839357
027_UCR_Anomaly_DISTORTEDInternalBleeding16,correct,2997,2887,3099,0.12253785133361816
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1694,1498,1809,0.11937451362609865
029_UCR_Anomaly_DISTORTEDInternalBleeding18,correct,2275,2085,2387,0.09550929069519046
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1191,1087,1297,0.08643293380737305
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3162,2959,3319,0.14002490043640137
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3769,3575,4133,0.12339377403259279
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2232,2100,2470,0.06363892555236816
034_UCR_Anomaly_DISTORTEDInternalBleeding6,correct,2066,1874,2229,0.12981200218200684
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,4154,3265,3574,0.09110164642333984
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1081,2299,2581,0.06482315063476562
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,correct,12232,12110,12360,1.0625824928283691
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,correct,22928,22762,23032,1.0631520748138428
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,correct,11401,11290,11520,1.0612947940826416
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,23918,11290,11620,0.9875879287719729
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,correct,10397,10290,10620,0.898019552230835
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,22732,5090,5520,0.907334327697754
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,4842,9180,9540,0.44014215469360346
044_UCR_Anomaly_DISTORTEDPowerDemand1,incorrect,17306,9385,9921,0.7816779613494872
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,12306,9257,9817,0.5022387504577638
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,10306,7305,7577,0.3913607597351075
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,6052,5905,6177,0.3220808506011963
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2574,2388,2685,0.16403746604919434
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,923,1765,1980,0.17478418350219727
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,1804,2388,2685,0.1698777675628662
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5835,5730,5940,0.17426395416259766
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,correct,1303,1111,1409,0.1838085651397705
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,2575,1164,1595,0.09636592864990236
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,incorrect,3095,3120,3379,0.07204580307006837
055_UCR_Anomaly_DISTORTEDapneaecg2,correct,11054,10850,11200,1.3904273509979248
056_UCR_Anomaly_DISTORTEDapneaecg3,correct,6180,6011,6311,1.763047456741333
057_UCR_Anomaly_DISTORTEDapneaecg4,incorrect,10,9900,10200,1.697645664215088
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2269,2140,2408,1.3570439815521242
059_UCR_Anomaly_DISTORTEDgait1,correct,18723,18400,18900,3.1303477287292485
060_UCR_Anomaly_DISTORTEDgait2,correct,24700,24400,24900,2.8378109931945805
061_UCR_Anomaly_DISTORTEDgait3,incorrect,28233,35300,36100,2.546528816223145
062_UCR_Anomaly_DISTORTEDgaitHunt1,correct,14670,14470,14780,3.152260303497314
063_UCR_Anomaly_DISTORTEDgaitHunt2,correct,12978,12600,13450,3.163371324539185
064_UCR_Anomaly_DISTORTEDgaitHunt3,correct,15353,14900,15900,2.5297491550445557
065_UCR_Anomaly_DISTORTEDinsectEPG1,incorrect,5826,3900,4130,0.1473102569580078
066_UCR_Anomaly_DISTORTEDinsectEPG2,correct,4312,4200,4425,0.1220695972442627
067_UCR_Anomaly_DISTORTEDinsectEPG3,incorrect,1129,1700,1950,0.08903694152832031
068_UCR_Anomaly_DISTORTEDinsectEPG4,correct,5244,5108,5358,0.20330262184143072
069_UCR_Anomaly_DISTORTEDinsectEPG5,correct,5315,5200,5401,0.14212250709533691
070_UCR_Anomaly_DISTORTEDltstdbs30791AI,correct,35087,34945,35345,2.2762224674224854
071_UCR_Anomaly_DISTORTEDltstdbs30791AS,correct,29633,29500,29900,1.6413803100585935
072_UCR_Anomaly_DISTORTEDltstdbs30791ES,correct,32647,32500,32900,1.9423704147338865
073_UCR_Anomaly_DISTORTEDpark3m,correct,12443,12050,12595,1.4745798110961916
074_UCR_Anomaly_DISTORTEDqtdbSel1005V,incorrect,3508,8300,8900,1.6362915039062502
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,incorrect,21263,9300,9900,1.152420997619629
076_UCR_Anomaly_DISTORTEDresperation10,correct,83578,82600,83980,30.244078397750854
077_UCR_Anomaly_DISTORTEDresperation11,correct,52799,52700,52901,26.23119282722472
078_UCR_Anomaly_DISTORTEDresperation1,incorrect,34551,10160,10512,14.12280583381653
079_UCR_Anomaly_DISTORTEDresperation2,incorrect,38555,138150,138350,40.04714870452881
080_UCR_Anomaly_DISTORTEDresperation2,incorrect,21585,138150,138351,35.377340078353875
