algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_mp_wv_ols,247.9841547012329,0.468,117,133,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17332,16900,17720,1.138121843338013
002_UCR_Anomaly_DISTORTED2sddb40,correct,21597,21500,22000,0.7280406951904296
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,35610,11500,12000,0.6979839801788331
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,2944,2800,3200,0.145399808883667
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,3470,1291,1492,0.0787198543548584
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1681,1603,1827,0.0791623592376709
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2425,2420,2644,0.07885360717773438
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,3435,1449,1697,0.0779569149017334
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,842,752,1000,0.08312463760375975
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,1956,1906,2154,0.07862401008605957
011_UCR_Anomaly_DISTORTEDECG1,correct,1925,1700,2200,0.3201625347137451
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10850,900,1200,0.2446339130401611
013_UCR_Anomaly_DISTORTEDECG3,correct,934,900,1200,0.24899959564208987
014_UCR_Anomaly_DISTORTEDECG3,incorrect,8863,8900,9200,0.34599828720092773
015_UCR_Anomaly_DISTORTEDECG4,incorrect,11399,11700,12200,3.1582391262054443
016_UCR_Anomaly_DISTORTEDECG4,incorrect,11751,11800,12200,0.4005734920501709
017_UCR_Anomaly_DISTORTEDECG4,incorrect,11750,11900,12200,0.39412689208984375
018_UCR_Anomaly_DISTORTEDECG4,correct,8935,8900,9200,0.3722367286682129
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1162,1068,1312,0.12718677520751953
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,incorrect,1917,2075,2488,0.1275160312652588
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,921,848,1093,0.12746334075927734
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2528,2427,2745,0.14205074310302734
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,incorrect,3140,3512,3816,0.19613289833068845
024_UCR_Anomaly_DISTORTEDInternalBleeding10,correct,1276,1226,1456,0.08174633979797363
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2755,2707,2934,0.09150099754333497
026_UCR_Anomaly_DISTORTEDInternalBleeding15,incorrect,3881,3884,4254,0.11408948898315431
027_UCR_Anomaly_DISTORTEDInternalBleeding16,correct,2983,2887,3099,0.11976170539855957
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1664,1498,1809,0.11334443092346191
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,2981,2085,2387,0.0971226692199707
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1179,1087,1297,0.09107112884521484
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3121,2959,3319,0.09216332435607913
032_UCR_Anomaly_DISTORTEDInternalBleeding4,incorrect,3356,3575,4133,0.11176490783691406
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2185,2100,2470,0.07296204566955566
034_UCR_Anomaly_DISTORTEDInternalBleeding6,incorrect,1730,1874,2229,0.11654615402221681
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,3214,3265,3574,0.09586000442504883
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,996,2299,2581,0.07261180877685547
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,incorrect,2521,12110,12360,0.3937804698944092
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,24751,22762,23032,0.3941144943237305
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,incorrect,2527,11290,11520,0.39556884765625
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,1631,11290,11620,0.3845984935760498
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,incorrect,9374,10290,10620,0.36673426628112793
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,22683,5090,5520,0.3664577007293701
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,4903,9180,9540,0.25046753883361816
044_UCR_Anomaly_DISTORTEDPowerDemand1,incorrect,9268,9385,9921,0.32303476333618164
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,173,9257,9817,0.2550170421600342
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,6811,7305,7577,0.23300909996032715
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,5991,5905,6177,0.1986403465270996
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2474,2388,2685,0.14059829711914062
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,1579,1765,1980,0.1393537521362305
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,1507,2388,2685,0.13741612434387204
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5808,5730,5940,0.14041471481323242
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,correct,1219,1111,1409,0.14202809333801272
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,1991,1164,1595,0.10183167457580568
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,incorrect,841,3120,3379,0.07787489891052246
055_UCR_Anomaly_DISTORTEDapneaecg2,correct,10884,10850,11200,0.4440345764160156
056_UCR_Anomaly_DISTORTEDapneaecg3,incorrect,32142,6011,6311,0.5063314437866211
057_UCR_Anomaly_DISTORTEDapneaecg4,correct,10005,9900,10200,0.48668575286865245
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2193,2140,2408,0.44573664665222174
059_UCR_Anomaly_DISTORTEDgait1,incorrect,15690,18400,18900,0.7019867897033691
060_UCR_Anomaly_DISTORTEDgait2,incorrect,13678,24400,24900,0.6902608871459961
061_UCR_Anomaly_DISTORTEDgait3,incorrect,11178,35300,36100,0.6403095722198486
062_UCR_Anomaly_DISTORTEDgaitHunt1,incorrect,25088,14470,14780,0.7254831790924072
063_UCR_Anomaly_DISTORTEDgaitHunt2,incorrect,25086,12600,13450,0.7251861095428467
064_UCR_Anomaly_DISTORTEDgaitHunt3,incorrect,20504,14900,15900,0.6434113979339601
065_UCR_Anomaly_DISTORTEDinsectEPG1,incorrect,4765,3900,4130,0.13665056228637695
066_UCR_Anomaly_DISTORTEDinsectEPG2,incorrect,5026,4200,4425,0.10679793357849122
067_UCR_Anomaly_DISTORTEDinsectEPG3,incorrect,1277,1700,1950,0.08375835418701172
068_UCR_Anomaly_DISTORTEDinsectEPG4,correct,5239,5108,5358,0.1411042213439942
069_UCR_Anomaly_DISTORTEDinsectEPG5,correct,5240,5200,5401,0.11420822143554688
070_UCR_Anomaly_DISTORTEDltstdbs30791AI,incorrect,34726,34945,35345,0.6384398937225343
071_UCR_Anomaly_DISTORTEDltstdbs30791AS,incorrect,29339,29500,29900,0.5142545700073243
072_UCR_Anomaly_DISTORTEDltstdbs30791ES,correct,32686,32500,32900,0.5358562469482422
073_UCR_Anomaly_DISTORTEDpark3m,incorrect,9403,12050,12595,0.4932887554168702
074_UCR_Anomaly_DISTORTEDqtdbSel1005V,correct,8621,8300,8900,0.5044698715209961
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,correct,9554,9300,9900,0.4072465896606446
076_UCR_Anomaly_DISTORTEDresperation10,correct,82718,82600,83980,2.3922624588012695
077_UCR_Anomaly_DISTORTEDresperation11,incorrect,130588,52700,52901,2.2257919311523438
078_UCR_Anomaly_DISTORTEDresperation1,correct,10195,10160,10512,1.6149566173553467
079_UCR_Anomaly_DISTORTEDresperation2,incorrect,85856,138150,138350,2.795954465866089
080_UCR_Anomaly_DISTORTEDresperation2,incorrect,86012,138150,138351,2.603894710540771
081_UCR_Anomaly_DISTORTEDresperation3,incorrect,70800,113150,113351,2.3244946002960205
082_UCR_Anomaly_DISTORTEDresperation4,correct,58332,58330,58531,2.1972386837005615
083_UCR_Anomaly_DISTORTEDresperation9,incorrect,74426,105311,105611,2.641885280609131
084_UCR_Anomaly_DISTORTEDs20101mML2,correct,23801,23674,23974,0.4399995803833007
085_UCR_Anomaly_DISTORTEDs20101m,correct,25806,25674,25974,0.44798493385314947
086_UCR_Anomaly_DISTORTEDsddb49,incorrect,47799,47850,48300,0.9407126903533934
087_UCR_Anomaly_DISTORTEDsel840mECG1,correct,34564,34270,34840,0.6677265167236329
088_UCR_Anomaly_DISTORTEDsel840mECG2,correct,29580,29270,29840,0.612220048904419
089_UCR_Anomaly_DISTORTEDtiltAPB1,incorrect,14076,14183,14450,0.4729149341583253
090_UCR_Anomaly_DISTORTEDtiltAPB2,correct,74583,74059,75085,1.2220113277435303
091_UCR_Anomaly_DISTORTEDtiltAPB3,incorrect,27386,73900,74470,1.4449396133422852
092_UCR_Anomaly_DISTORTEDtiltAPB4,incorrect,47167,47895,48096,1.740335464477539
093_UCR_Anomaly_NOISE1sddb40,correct,17334,16900,17720,0.6920111179351809
094_UCR_Anomaly_NOISEBIDMC1,correct,2983,2800,3200,0.14756655693054202
095_UCR_Anomaly_NOISECIMIS44AirTemperature4,incorrect,3466,1449,1697,0.08741641044616699
096_UCR_Anomaly_NOISEECG4,incorrect,11751,11800,12200,0.3888695240020752
097_UCR_Anomaly_NOISEGP711MarkerLFM5z3,incorrect,710,848,1093,0.15212059020996094
098_UCR_Anomaly_NOISEInternalBleeding16,correct,2985,2887,3099,0.12144970893859863
099_UCR_Anomaly_NOISEInternalBleeding6,correct,2049,1874,2229,0.11418914794921876
100_UCR_Anomaly_NOISELab2Cmac011215EPG1,incorrect,24792,12110,12360,0.3963038921356201
101_UCR_Anomaly_NOISELab2Cmac011215EPG4,correct,11577,11290,11620,0.383624792098999
102_UCR_Anomaly_NOISEMesoplodonDensirostris,incorrect,4881,9180,9540,0.24619102478027347
103_UCR_Anomaly_NOISETkeepThirdMARS,correct,1191,1111,1409,0.13501453399658203
104_UCR_Anomaly_NOISEapneaecg4,correct,10004,9900,10200,0.49066376686096197
105_UCR_Anomaly_NOISEgait3,incorrect,11194,35300,36100,0.664097547531128
106_UCR_Anomaly_NOISEgaitHunt2,incorrect,4399,12600,13450,0.7136840820312501
107_UCR_Anomaly_NOISEinsectEPG3,incorrect,3525,1700,1950,0.08634161949157715
