algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_if_wv_ols,362.04884147644043,0.224,56,194,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17302,16900,17720,1.0073518753051758
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,34778,21500,22000,1.0263562202453613
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,34830,11500,12000,0.9956035614013672
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3087,2800,3200,0.1875145435333252
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,789,1291,1492,0.08912801742553711
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,incorrect,1113,1603,1827,0.09836196899414062
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,incorrect,789,2420,2644,0.07923626899719238
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,769,1449,1697,0.11283946037292479
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,760,752,1000,0.08075165748596191
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,incorrect,1100,1906,2154,0.1250157356262207
011_UCR_Anomaly_DISTORTEDECG1,correct,1919,1700,2200,0.4669520854949952
012_UCR_Anomaly_DISTORTEDECG2,incorrect,7851,900,1200,0.3627195358276367
013_UCR_Anomaly_DISTORTEDECG3,incorrect,0,900,1200,0.34749865531921387
014_UCR_Anomaly_DISTORTEDECG3,incorrect,20384,8900,9200,0.5434389114379883
015_UCR_Anomaly_DISTORTEDECG4,incorrect,22674,11700,12200,5.607847452163695
016_UCR_Anomaly_DISTORTEDECG4,incorrect,0,11800,12200,0.684196472167969
017_UCR_Anomaly_DISTORTEDECG4,incorrect,4308,11900,12200,0.5783419609069826
018_UCR_Anomaly_DISTORTEDECG4,incorrect,6939,8900,9200,0.48966193199157726
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,2,1068,1312,0.18297648429870608
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2349,2075,2488,0.15018582344055176
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,956,848,1093,0.17083907127380374
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2601,2427,2745,0.17727184295654297
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3648,3512,3816,0.12955975532531738
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,4291,1226,1456,0.10159826278686523
025_UCR_Anomaly_DISTORTEDInternalBleeding14,incorrect,4697,2707,2934,0.10518717765808104
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4082,3884,4254,0.15326476097106934
027_UCR_Anomaly_DISTORTEDInternalBleeding16,incorrect,6266,2887,3099,0.15959858894348145
028_UCR_Anomaly_DISTORTEDInternalBleeding17,incorrect,2556,1498,1809,0.1325531005859375
