algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_mp_hard_voting_gaussian_False_spread_window_100,153.46991348266602,0.424,106,144,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17315,16900,17720,0.6368932723999026
002_UCR_Anomaly_DISTORTED2sddb40,correct,21548,21500,22000,0.44474172592163075
003_UCR_Anomaly_DISTORTED3sddb40,correct,11599,11500,12000,0.4265546798706056
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,2951,2800,3200,0.08585500717163087
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,1276,1291,1492,0.04320740699768067
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,incorrect,1552,1603,1827,0.04421424865722657
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2451,2420,2644,0.04378533363342286
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,3429,1449,1697,0.042391300201416016
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,802,752,1000,0.04302930831909178
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,1985,1906,2154,0.04349851608276367
011_UCR_Anomaly_DISTORTEDECG1,incorrect,1442,1700,2200,0.19434428215026858
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10779,900,1200,0.1498777866363525
013_UCR_Anomaly_DISTORTEDECG3,incorrect,812,900,1200,0.14941549301147464
014_UCR_Anomaly_DISTORTEDECG3,correct,8911,8900,9200,0.21466922760009766
015_UCR_Anomaly_DISTORTEDECG4,incorrect,11349,11700,12200,1.7531194686889646
016_UCR_Anomaly_DISTORTEDECG4,incorrect,11701,11800,12200,0.24690437316894534
017_UCR_Anomaly_DISTORTEDECG4,incorrect,11743,11900,12200,0.24030351638793948
018_UCR_Anomaly_DISTORTEDECG4,correct,8954,8900,9200,0.21497297286987305
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1129,1068,1312,0.0756056308746338
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,incorrect,1910,2075,2488,0.07564854621887207
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,876,848,1093,0.07603478431701662
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,incorrect,2348,2427,2745,0.08494019508361815
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,incorrect,3287,3512,3816,0.07350206375122068
024_UCR_Anomaly_DISTORTEDInternalBleeding10,correct,1234,1226,1456,0.0453934669494629
025_UCR_Anomaly_DISTORTEDInternalBleeding14,incorrect,2467,2707,2934,0.052702426910400405
