algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_lof_simple_average,3893.2814326286316,0.612,153,97,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31400,16900,17720,2.7620642185211186
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,31606,21500,22000,2.8595473766326904
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,31605,11500,12000,2.879694938659667
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3088,2800,3200,0.13888859748840332
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,2075,1291,1492,0.047388076782226576
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1716,1603,1827,0.047527790069580085
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2525,2420,2644,0.05473685264587403
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,correct,1561,1449,1697,0.046004056930542
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,852,752,1000,0.04844045639038086
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2053,1906,2154,0.04562163352966309
011_UCR_Anomaly_DISTORTEDECG1,correct,1922,1700,2200,0.6172342300415039
012_UCR_Anomaly_DISTORTEDECG2,correct,1058,900,1200,0.3576865196228028
013_UCR_Anomaly_DISTORTEDECG3,correct,1024,900,1200,0.35458946228027344
014_UCR_Anomaly_DISTORTEDECG3,correct,9021,8900,9200,0.7385327816009523
015_UCR_Anomaly_DISTORTEDECG4,correct,12100,11700,12200,51.17264509201051
016_UCR_Anomaly_DISTORTEDECG4,correct,12026,11800,12200,0.9227774143218993
017_UCR_Anomaly_DISTORTEDECG4,correct,12026,11900,12200,0.923945188522339
018_UCR_Anomaly_DISTORTEDECG4,correct,9020,8900,9200,0.7431778907775879
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,5979,1068,1312,0.09781932830810544
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2372,2075,2488,0.10226297378540039
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,978,848,1093,0.10598802566528322
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2631,2427,2745,0.12465071678161624
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,incorrect,6999,3512,3816,0.10074496269226074
024_UCR_Anomaly_DISTORTEDInternalBleeding10,correct,1354,1226,1456,0.05090904235839844
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2808,2707,2934,0.05383706092834472
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4009,3884,4254,0.07631373405456543
027_UCR_Anomaly_DISTORTEDInternalBleeding16,correct,2998,2887,3099,0.07913494110107422
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1685,1498,1809,0.07676100730895997
029_UCR_Anomaly_DISTORTEDInternalBleeding18,correct,2271,2085,2387,0.06006622314453124
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1191,1087,1297,0.05037927627563478
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3167,2959,3319,0.054968118667602546
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3844,3575,4133,0.07798838615417479
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2219,2100,2470,0.03294920921325683
034_UCR_Anomaly_DISTORTEDInternalBleeding6,correct,1996,1874,2229,0.07952094078063966
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,4154,3265,3574,0.05716490745544435
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1652,2299,2581,0.03331899642944336
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,correct,12232,12110,12360,0.9318726062774659
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,24848,22762,23032,0.9232797622680665
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,correct,11401,11290,11520,0.9300711154937743
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,23918,11290,11620,0.8531401157379152
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,correct,10397,10290,10620,0.7674582004547119
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,22757,5090,5520,0.7736015319824218
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,4845,9180,9540,0.34809923171997065
044_UCR_Anomaly_DISTORTEDPowerDemand1,incorrect,8545,9385,9921,0.671276092529297
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,3545,9257,9817,0.4141790866851808
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,10306,7305,7577,0.3114492893218994
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,6039,5905,6177,0.2523291110992432
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2596,2388,2685,0.10943317413330081
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,919,1765,1980,0.12937450408935544
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,5313,2388,2685,0.11441063880920409
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5835,5730,5940,0.1227965354919434
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,correct,1305,1111,1409,0.11818408966064452
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,2578,1164,1595,0.059875249862670905
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,correct,3220,3120,3379,0.03897809982299805
055_UCR_Anomaly_DISTORTEDapneaecg2,correct,11042,10850,11200,1.2141311168670654
056_UCR_Anomaly_DISTORTEDapneaecg3,correct,6180,6011,6311,1.5843472480773928
057_UCR_Anomaly_DISTORTEDapneaecg4,incorrect,0,9900,10200,1.525458574295044
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2269,2140,2408,1.2112863063812258
059_UCR_Anomaly_DISTORTEDgait1,incorrect,28477,18400,18900,2.8758456707000732
060_UCR_Anomaly_DISTORTEDgait2,correct,24706,24400,24900,2.603569269180298
061_UCR_Anomaly_DISTORTEDgait3,incorrect,17202,35300,36100,2.3250486850738525
062_UCR_Anomaly_DISTORTEDgaitHunt1,correct,14669,14470,14780,2.901851892471313
063_UCR_Anomaly_DISTORTEDgaitHunt2,correct,12978,12600,13450,2.9131653308868413
064_UCR_Anomaly_DISTORTEDgaitHunt3,correct,15351,14900,15900,2.319277763366699
065_UCR_Anomaly_DISTORTEDinsectEPG1,incorrect,5831,3900,4130,0.09740972518920898
066_UCR_Anomaly_DISTORTEDinsectEPG2,correct,4310,4200,4425,0.08019661903381349
067_UCR_Anomaly_DISTORTEDinsectEPG3,incorrect,1128,1700,1950,0.05337762832641602
068_UCR_Anomaly_DISTORTEDinsectEPG4,correct,5256,5108,5358,0.13493871688842773
069_UCR_Anomaly_DISTORTEDinsectEPG5,correct,5324,5200,5401,0.09862065315246583
070_UCR_Anomaly_DISTORTEDltstdbs30791AI,incorrect,35895,34945,35345,2.0838205814361572
071_UCR_Anomaly_DISTORTEDltstdbs30791AS,correct,29624,29500,29900,1.4556005001068115
072_UCR_Anomaly_DISTORTEDltstdbs30791ES,correct,32645,32500,32900,1.7724196910858154
073_UCR_Anomaly_DISTORTEDpark3m,correct,12443,12050,12595,1.317149877548218
074_UCR_Anomaly_DISTORTEDqtdbSel1005V,incorrect,3510,8300,8900,1.4661462306976316
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,incorrect,1393,9300,9900,1.0183889865875244
076_UCR_Anomaly_DISTORTEDresperation10,correct,83090,82600,83980,29.094833850860596
077_UCR_Anomaly_DISTORTEDresperation11,correct,52799,52700,52901,25.270399570465077
