algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_mp_simple_average,152.6025595664978,0.588,147,103,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17136,16900,17720,0.6357054710388186
002_UCR_Anomaly_DISTORTED2sddb40,correct,21599,21500,22000,0.4444575309753417
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,20881,11500,12000,0.42621254920959484
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,2990,2800,3200,0.08591008186340333
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,3472,1291,1492,0.043443202972412116
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1681,1603,1827,0.04389381408691407
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2509,2420,2644,0.04358720779418946
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,3557,1449,1697,0.04276609420776367
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,849,752,1000,0.04339957237243651
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,1993,1906,2154,0.04345989227294922
011_UCR_Anomaly_DISTORTEDECG1,correct,1798,1700,2200,0.19384717941284182
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10815,900,1200,0.14997076988220212
013_UCR_Anomaly_DISTORTEDECG3,correct,951,900,1200,0.14963126182556155
014_UCR_Anomaly_DISTORTEDECG3,correct,8978,8900,9200,0.21392560005187988
015_UCR_Anomaly_DISTORTEDECG4,incorrect,11563,11700,12200,1.7368793487548826
016_UCR_Anomaly_DISTORTEDECG4,correct,11921,11800,12200,0.24424076080322268
017_UCR_Anomaly_DISTORTEDECG4,correct,11950,11900,12200,0.24074578285217288
018_UCR_Anomaly_DISTORTEDECG4,correct,8947,8900,9200,0.2142786979675293
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1164,1068,1312,0.0758485794067383
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2104,2075,2488,0.07585954666137695
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,920,848,1093,0.07703566551208497
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2536,2427,2745,0.08450150489807128
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3542,3512,3816,0.07365679740905759
024_UCR_Anomaly_DISTORTEDInternalBleeding10,correct,1319,1226,1456,0.04643440246582032
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2771,2707,2934,0.053076267242431655
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,3985,3884,4254,0.06925344467163087
027_UCR_Anomaly_DISTORTEDInternalBleeding16,correct,2981,2887,3099,0.0737295150756836
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1590,1498,1809,0.06895756721496582
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,2985,2085,2387,0.056135892868042
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1177,1087,1297,0.05378913879394531
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3047,2959,3319,0.05373096466064455
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3691,3575,4133,0.0693049430847168
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2112,2100,2470,0.04165029525756836
034_UCR_Anomaly_DISTORTEDInternalBleeding6,correct,1982,1874,2229,0.07119154930114747
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,3223,3265,3574,0.05623507499694825
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,990,2299,2581,0.04199409484863281
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,correct,12204,12110,12360,0.24304437637329102
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,2759,22762,23032,0.24368715286254888
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,correct,11388,11290,11520,0.24327874183654788
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,correct,11358,11290,11620,0.2381377220153809
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,incorrect,701,10290,10620,0.22279167175292972
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,666,5090,5520,0.22606110572814944
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,correct,9188,9180,9540,0.14794254302978518
044_UCR_Anomaly_DISTORTEDPowerDemand1,correct,9457,9385,9921,0.19479775428771973
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,90,9257,9817,0.1545674800872803
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,6970,7305,7577,0.14264178276062012
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,5991,5905,6177,0.12107872962951659
