algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_km_wv_ols,2125.652384996414,0.432,108,142,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31899,16900,17720,7.039341926574706
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,32102,21500,22000,7.22917914390564
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,32101,11500,12000,6.414709091186523
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3017,2800,3200,1.059546947479248
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,2076,1291,1492,0.5875554084777832
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1714,1603,1827,0.5724089145660402
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,incorrect,0,2420,2644,0.6043589115142822
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,0,1449,1697,0.4747538566589356
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,876,752,1000,0.47632384300231945
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2060,1906,2154,0.45878720283508306
011_UCR_Anomaly_DISTORTEDECG1,correct,1929,1700,2200,2.519719123840331
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10832,900,1200,1.8623716831207275
013_UCR_Anomaly_DISTORTEDECG3,correct,1028,900,1200,2.050713300704956
014_UCR_Anomaly_DISTORTEDECG3,correct,9027,8900,9200,3.0428361892700195
015_UCR_Anomaly_DISTORTEDECG4,correct,12099,11700,12200,34.11816096305847
016_UCR_Anomaly_DISTORTEDECG4,correct,12026,11800,12200,3.1700775623321538
017_UCR_Anomaly_DISTORTEDECG4,correct,12026,11900,12200,3.0417208671569833
018_UCR_Anomaly_DISTORTEDECG4,correct,9027,8900,9200,2.894744634628296
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,4,1068,1312,0.859497308731079
