algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_km_simple_average,2032.0807399749756,0.432,108,142,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31887,16900,17720,6.756432056427001
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,32092,21500,22000,6.952874660491943
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,32093,11500,12000,6.139363765716553
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3086,2800,3200,0.9983277320861818
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,2078,1291,1492,0.5526642799377441
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1714,1603,1827,0.5367982387542726
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2530,2420,2644,0.5692305564880371
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,790,1449,1697,0.43940329551696783
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,874,752,1000,0.4413547515869142
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2053,1906,2154,0.42379379272460943
011_UCR_Anomaly_DISTORTEDECG1,correct,1921,1700,2200,2.398148298263549
012_UCR_Anomaly_DISTORTEDECG2,incorrect,7832,900,1200,1.766505241394043
013_UCR_Anomaly_DISTORTEDECG3,correct,1025,900,1200,1.9545500278472903
014_UCR_Anomaly_DISTORTEDECG3,correct,9025,8900,9200,2.902376413345337
015_UCR_Anomaly_DISTORTEDECG4,correct,12099,11700,12200,32.788960456848145
016_UCR_Anomaly_DISTORTEDECG4,correct,12025,11800,12200,2.873400211334229
017_UCR_Anomaly_DISTORTEDECG4,correct,12027,11900,12200,2.7563047409057626
018_UCR_Anomaly_DISTORTEDECG4,incorrect,5561,8900,9200,2.7598917484283447
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,5965,1068,1312,0.8037467002868651
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2359,2075,2488,0.7958993911743165
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,967,848,1093,0.7859520912170409
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2609,2427,2745,0.7521021366119385
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3708,3512,3816,0.6689438819885256
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,4300,1226,1456,0.48541188240051275
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2807,2707,2934,0.41694140434265137
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4015,3884,4254,0.6606698036193849
027_UCR_Anomaly_DISTORTEDInternalBleeding16,incorrect,563,2887,3099,0.6873683929443359
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1650,1498,1809,0.6868014335632323
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,3001,2085,2387,0.5466454029083253
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1188,1087,1297,0.40920734405517584
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3164,2959,3319,0.61116361618042
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3758,3575,4133,0.8764088153839109
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2214,2100,2470,0.4615285396575928
034_UCR_Anomaly_DISTORTEDInternalBleeding6,correct,2080,1874,2229,0.8634083271026612
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,4155,3265,3574,0.8214981555938724
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1660,2299,2581,0.3279960155487061
