algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_mp_hard_voting_gaussian_True_spread_window_100,154.22750997543335,0.504,126,124,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17375,16900,17720,0.6374132633209231
002_UCR_Anomaly_DISTORTED2sddb40,correct,21548,21500,22000,0.44659042358398426
003_UCR_Anomaly_DISTORTED3sddb40,correct,11604,11500,12000,0.42822861671447765
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,2951,2800,3200,0.08619213104248048
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,1276,1291,1492,0.04348969459533692
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1646,1603,1827,0.043975353240966804
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2452,2420,2644,0.04358220100402833
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,1373,1449,1697,0.04268169403076172
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,892,752,1000,0.04331445693969725
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2041,1906,2154,0.04336905479431152
011_UCR_Anomaly_DISTORTEDECG1,incorrect,1637,1700,2200,0.19487047195434573
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10829,900,1200,0.15056014060974118
013_UCR_Anomaly_DISTORTEDECG3,correct,980,900,1200,0.15031743049621585
014_UCR_Anomaly_DISTORTEDECG3,correct,8911,8900,9200,0.21501803398132324
015_UCR_Anomaly_DISTORTEDECG4,correct,12049,11700,12200,1.7646381855010984
016_UCR_Anomaly_DISTORTEDECG4,correct,11900,11800,12200,0.2455854415893555
017_UCR_Anomaly_DISTORTEDECG4,correct,11901,11900,12200,0.2413918972015381
018_UCR_Anomaly_DISTORTEDECG4,correct,8938,8900,9200,0.21526074409484863
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1186,1068,1312,0.07610440254211427
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,incorrect,1910,2075,2488,0.07610416412353516
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,876,848,1093,0.07655739784240724
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,incorrect,2312,2427,2745,0.08470988273620604
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,incorrect,3369,3512,3816,0.07388043403625486
024_UCR_Anomaly_DISTORTEDInternalBleeding10,correct,1234,1226,1456,0.045719623565673835
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2801,2707,2934,0.053018331527709975
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4059,3884,4254,0.06936049461364747
027_UCR_Anomaly_DISTORTEDInternalBleeding16,incorrect,5143,2887,3099,0.07308125495910645
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1540,1498,1809,0.0686793327331543
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,3031,2085,2387,0.05626893043518067
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1138,1087,1297,0.05373382568359375
031_UCR_Anomaly_DISTORTEDInternalBleeding20,incorrect,2894,2959,3319,0.05310702323913576
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3649,3575,4133,0.06947779655456543
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2115,2100,2470,0.041556596755981445
034_UCR_Anomaly_DISTORTEDInternalBleeding6,incorrect,1625,1874,2229,0.07051944732666017
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,3263,3265,3574,0.055608749389648444
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,982,2299,2581,0.04191923141479492
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,incorrect,24839,12110,12360,0.24438786506652832
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,24793,22762,23032,0.24460268020629888
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,correct,11338,11290,11520,0.24441695213317874
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,11627,11290,11620,0.23847985267639163
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,correct,10435,10290,10620,0.22404623031616214
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,22657,5090,5520,0.227154016494751
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,9137,9180,9540,0.1485090255737305
044_UCR_Anomaly_DISTORTEDPowerDemand1,correct,9390,9385,9921,0.19505691528320312
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,8673,9257,9817,0.15530443191528323
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,6779,7305,7577,0.1431262493133545
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,5946,5905,6177,0.12106966972351073
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2438,2388,2685,0.085237979888916
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,875,1765,1980,0.08353328704833987
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,1652,2388,2685,0.08218121528625486
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5781,5730,5940,0.08473944664001466
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,correct,1267,1111,1409,0.08395695686340335
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,4189,1164,1595,0.05724310874938966
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,incorrect,3064,3120,3379,0.043502330780029304
055_UCR_Anomaly_DISTORTEDapneaecg2,incorrect,21333,10850,11200,0.26936912536621094
056_UCR_Anomaly_DISTORTEDapneaecg3,incorrect,26213,6011,6311,0.3046491146087647
057_UCR_Anomaly_DISTORTEDapneaecg4,correct,9957,9900,10200,0.2928621768951417
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2243,2140,2408,0.27580475807189947
