algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_lof_wv_ols_r2_emphasize_diversity_False,3981.030492544174,0.612,153,97,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31400,16900,17720,3.028031349182129
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,32096,21500,22000,3.113592386245727
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,34430,11500,12000,3.121724367141723
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3016,2800,3200,0.19987702369689944
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,2077,1291,1492,0.08427524566650392
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1715,1603,1827,0.08830547332763672
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2531,2420,2644,0.0945267677307129
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,783,1449,1697,0.08676934242248535
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,876,752,1000,0.0876321792602539
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2049,1906,2154,0.08463048934936523
011_UCR_Anomaly_DISTORTEDECG1,correct,1923,1700,2200,0.72648024559021
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10825,900,1200,0.4495539665222169
013_UCR_Anomaly_DISTORTEDECG3,correct,1024,900,1200,0.4566154479980469
014_UCR_Anomaly_DISTORTEDECG3,correct,9022,8900,9200,0.8610148429870604
015_UCR_Anomaly_DISTORTEDECG4,correct,12100,11700,12200,52.41572117805481
016_UCR_Anomaly_DISTORTEDECG4,correct,12026,11800,12200,1.0590031147003174
017_UCR_Anomaly_DISTORTEDECG4,correct,12027,11900,12200,1.0625207424163818
018_UCR_Anomaly_DISTORTEDECG4,correct,9026,8900,9200,0.8985064029693605
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1164,1068,1312,0.15039706230163577
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2356,2075,2488,0.1518242359161377
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,970,848,1093,0.1533105373382568
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2602,2427,2745,0.1876466274261475
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3626,3512,3816,0.156613826751709
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,4300,1226,1456,0.08975887298583984
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2813,2707,2934,0.09377694129943848
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4036,3884,4254,0.13159775733947754
027_UCR_Anomaly_DISTORTEDInternalBleeding16,correct,2998,2887,3099,0.1281566619873047
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1687,1498,1809,0.1251986026763916
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,126,2085,2387,0.1218974590301514
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1191,1087,1297,0.09194326400756836
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3162,2959,3319,0.1161024570465088
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3761,3575,4133,0.1289370059967041
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2232,2100,2470,0.06932783126831055
034_UCR_Anomaly_DISTORTEDInternalBleeding6,correct,2082,1874,2229,0.13008356094360352
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,4152,3265,3574,0.09783601760864258
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1081,2299,2581,0.06857872009277344
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,correct,12231,12110,12360,1.0784456729888916
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,24803,22762,23032,1.0718770027160645
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,correct,11401,11290,11520,1.0748786926269531
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,23938,11290,11620,1.000375270843506
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,incorrect,22699,10290,10620,0.907550573348999
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,22732,5090,5520,0.9121403694152833
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,4839,9180,9540,0.44931387901306147
044_UCR_Anomaly_DISTORTEDPowerDemand1,incorrect,8545,9385,9921,0.7966504096984862
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,12306,9257,9817,0.5115437507629396
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,10436,7305,7577,0.40046620368957525
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,6052,5905,6177,0.3408679962158203
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2574,2388,2685,0.1755528450012207
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,923,1765,1980,0.18105506896972656
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,1804,2388,2685,0.1759958267211914
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5835,5730,5940,0.18331170082092285
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,correct,1303,1111,1409,0.17176580429077148
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,2575,1164,1595,0.10189795494079591
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,incorrect,3096,3120,3379,0.07764601707458497
055_UCR_Anomaly_DISTORTEDapneaecg2,correct,11054,10850,11200,1.3912670612335205
056_UCR_Anomaly_DISTORTEDapneaecg3,incorrect,1071,6011,6311,1.7863686084747314
057_UCR_Anomaly_DISTORTEDapneaecg4,incorrect,10,9900,10200,1.7049407958984375
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2269,2140,2408,1.3643243312835696
