algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_mp_maximum_score,144.30514430999756,0.236,59,191,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,4208,16900,17720,0.38054370880126964
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,27940,21500,22000,0.37977981567382824
003_UCR_Anomaly_DISTORTED3sddb40,correct,11578,11500,12000,0.36426997184753424
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,2922,2800,3200,0.06973910331726076
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,3104,1291,1492,0.036980628967285156
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,incorrect,1592,1603,1827,0.03761553764343261
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2425,2420,2644,0.036866426467895515
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,3479,1449,1697,0.03747200965881347
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,incorrect,720,752,1000,0.037117958068847656
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,incorrect,3501,1906,2154,0.03676581382751465
011_UCR_Anomaly_DISTORTEDECG1,correct,1920,1700,2200,0.16142749786376953
012_UCR_Anomaly_DISTORTEDECG2,incorrect,11443,900,1200,0.13190078735351565
013_UCR_Anomaly_DISTORTEDECG3,incorrect,862,900,1200,0.13195586204528809
014_UCR_Anomaly_DISTORTEDECG3,incorrect,7441,8900,9200,0.18126106262207034
015_UCR_Anomaly_DISTORTEDECG4,incorrect,11534,11700,12200,1.7088487148284912
016_UCR_Anomaly_DISTORTEDECG4,incorrect,11742,11800,12200,0.1968746185302735
017_UCR_Anomaly_DISTORTEDECG4,incorrect,11743,11900,12200,0.2017590999603272
018_UCR_Anomaly_DISTORTEDECG4,incorrect,2023,8900,9200,0.16788506507873538
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1144,1068,1312,0.06527137756347656
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,incorrect,1419,2075,2488,0.06846189498901369
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,incorrect,5624,848,1093,0.06906676292419432
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,incorrect,6619,2427,2745,0.07221293449401857
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3546,3512,3816,0.06644058227539061
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,699,1226,1456,0.03717827796936036
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2756,2707,2934,0.04365587234497071
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4106,3884,4254,0.05631518363952639
027_UCR_Anomaly_DISTORTEDInternalBleeding16,incorrect,2107,2887,3099,0.0678694248199463
028_UCR_Anomaly_DISTORTEDInternalBleeding17,incorrect,1304,1498,1809,0.05894732475280762
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,2976,2085,2387,0.051009178161621094
030_UCR_Anomaly_DISTORTEDInternalBleeding19,incorrect,322,1087,1297,0.046713113784790046
031_UCR_Anomaly_DISTORTEDInternalBleeding20,incorrect,756,2959,3319,0.0470290184020996
032_UCR_Anomaly_DISTORTEDInternalBleeding4,incorrect,3456,3575,4133,0.057953119277954115
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2156,2100,2470,0.03661084175109862
034_UCR_Anomaly_DISTORTEDInternalBleeding6,incorrect,1816,1874,2229,0.05796933174133301
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,2451,3265,3574,0.04641318321228028
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1065,2299,2581,0.0344710350036621
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,incorrect,2521,12110,12360,0.19753456115722656
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,2752,22762,23032,0.19891381263732913
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,incorrect,6691,11290,11520,0.19897317886352545
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,correct,11368,11290,11620,0.1873650550842285
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,incorrect,579,10290,10620,0.17085385322570806
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,580,5090,5520,0.17903852462768555
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,1571,9180,9540,0.12716841697692868
044_UCR_Anomaly_DISTORTEDPowerDemand1,correct,9437,9385,9921,0.16618227958679202
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,8608,9257,9817,0.13255763053894043
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,6799,7305,7577,0.11868381500244142
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,5994,5905,6177,0.1012740135192871
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2422,2388,2685,0.07893586158752443
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,921,1765,1980,0.07298040390014648
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,1429,2388,2685,0.06855440139770509
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5777,5730,5940,0.0741868019104004
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,incorrect,919,1111,1409,0.07085585594177243
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,2228,1164,1595,0.04557657241821289
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,incorrect,784,3120,3379,0.037332296371459954
055_UCR_Anomaly_DISTORTEDapneaecg2,incorrect,10849,10850,11200,0.22493839263916013
056_UCR_Anomaly_DISTORTEDapneaecg3,incorrect,4245,6011,6311,0.26997065544128424
057_UCR_Anomaly_DISTORTEDapneaecg4,incorrect,3137,9900,10200,0.2577784061431884
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2172,2140,2408,0.23376321792602542
059_UCR_Anomaly_DISTORTEDgait1,incorrect,3760,18400,18900,0.38757824897766124
060_UCR_Anomaly_DISTORTEDgait2,incorrect,3917,24400,24900,0.40365076065063477
061_UCR_Anomaly_DISTORTEDgait3,incorrect,10860,35300,36100,0.34928870201110845
062_UCR_Anomaly_DISTORTEDgaitHunt1,incorrect,25088,14470,14780,0.4141983985900879
063_UCR_Anomaly_DISTORTEDgaitHunt2,incorrect,25277,12600,13450,0.41387820243835455
064_UCR_Anomaly_DISTORTEDgaitHunt3,incorrect,20288,14900,15900,0.36601066589355474
065_UCR_Anomaly_DISTORTEDinsectEPG1,incorrect,1364,3900,4130,0.0579214096069336
066_UCR_Anomaly_DISTORTEDinsectEPG2,incorrect,3995,4200,4425,0.04962348937988281
067_UCR_Anomaly_DISTORTEDinsectEPG3,incorrect,233,1700,1950,0.041535139083862305
068_UCR_Anomaly_DISTORTEDinsectEPG4,incorrect,6297,5108,5358,0.07327127456665039
069_UCR_Anomaly_DISTORTEDinsectEPG5,incorrect,5118,5200,5401,0.05854415893554688
070_UCR_Anomaly_DISTORTEDltstdbs30791AI,incorrect,34579,34945,35345,0.37595915794372564
071_UCR_Anomaly_DISTORTEDltstdbs30791AS,incorrect,29055,29500,29900,0.2918732166290284
072_UCR_Anomaly_DISTORTEDltstdbs30791ES,incorrect,32239,32500,32900,0.26992893218994146
073_UCR_Anomaly_DISTORTEDpark3m,incorrect,9282,12050,12595,0.27838754653930675
074_UCR_Anomaly_DISTORTEDqtdbSel1005V,correct,8621,8300,8900,0.2610380649566651
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,correct,9611,9300,9900,0.20867919921875
076_UCR_Anomaly_DISTORTEDresperation10,incorrect,44240,82600,83980,1.367206335067749
077_UCR_Anomaly_DISTORTEDresperation11,incorrect,1296,52700,52901,1.277862310409546
078_UCR_Anomaly_DISTORTEDresperation1,incorrect,9975,10160,10512,0.8976368904113768
079_UCR_Anomaly_DISTORTEDresperation2,incorrect,38734,138150,138350,1.5760381221771242
080_UCR_Anomaly_DISTORTEDresperation2,incorrect,73503,138150,138351,1.4789428710937496
081_UCR_Anomaly_DISTORTEDresperation3,incorrect,49606,113150,113351,1.3750433921813967
082_UCR_Anomaly_DISTORTEDresperation4,incorrect,50378,58330,58531,1.146843671798706
083_UCR_Anomaly_DISTORTEDresperation9,incorrect,22715,105311,105611,1.4281485080718992
084_UCR_Anomaly_DISTORTEDs20101mML2,incorrect,4564,23674,23974,0.22659683227539065
085_UCR_Anomaly_DISTORTEDs20101m,correct,25756,25674,25974,0.25838184356689453
086_UCR_Anomaly_DISTORTEDsddb49,incorrect,9593,47850,48300,0.5174069404602051
087_UCR_Anomaly_DISTORTEDsel840mECG1,incorrect,7349,34270,34840,0.3413307666778565
088_UCR_Anomaly_DISTORTEDsel840mECG2,incorrect,36872,29270,29840,0.3361985683441164
089_UCR_Anomaly_DISTORTEDtiltAPB1,incorrect,13877,14183,14450,0.24889826774597165
090_UCR_Anomaly_DISTORTEDtiltAPB2,incorrect,5921,74059,75085,0.6596660614013674
091_UCR_Anomaly_DISTORTEDtiltAPB3,incorrect,27437,73900,74470,0.7536165714263918
092_UCR_Anomaly_DISTORTEDtiltAPB4,incorrect,47142,47895,48096,0.91221022605896
093_UCR_Anomaly_NOISE1sddb40,incorrect,16885,16900,17720,0.368490219116211
094_UCR_Anomaly_NOISEBIDMC1,correct,3002,2800,3200,0.07446813583374026
