algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_het_if_km_lof_mp_hard_voting_gaussian_True_spread_window_100,3907.4036962985992,0.544,136,114,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31849,16900,17720,2.7471158504486084
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,32051,21500,22000,2.8377845287322994
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,32054,11500,12000,2.8444609642028804
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3047,2800,3200,0.3749091625213624
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,2030,1291,1492,0.26336050033569347
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1666,1603,1827,0.31332087516784685
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2482,2420,2644,0.27148652076721197
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,837,1449,1697,0.3144736289978028
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,826,752,1000,0.3824594020843507
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2003,1906,2154,0.3583004474639893
011_UCR_Anomaly_DISTORTEDECG1,correct,1880,1700,2200,0.5992605686187744
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10779,900,1200,0.520784854888916
013_UCR_Anomaly_DISTORTEDECG3,incorrect,13279,900,1200,0.5928690433502196
014_UCR_Anomaly_DISTORTEDECG3,correct,8976,8900,9200,0.7224307060241698
015_UCR_Anomaly_DISTORTEDECG4,correct,12050,11700,12200,51.03430700302124
016_UCR_Anomaly_DISTORTEDECG4,correct,11976,11800,12200,0.9033811092376708
017_UCR_Anomaly_DISTORTEDECG4,correct,11978,11900,12200,0.9065232276916505
018_UCR_Anomaly_DISTORTEDECG4,correct,9069,8900,9200,0.7341167926788331
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1137,1068,1312,0.28405833244323736
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2310,2075,2488,0.4440104961395264
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,922,848,1093,0.36279892921447765
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2568,2427,2745,0.45305395126342773
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3698,3512,3816,0.3707551956176759
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,50,1226,1456,0.3129377365112305
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2772,2707,2934,0.4170830249786377
