algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_lof_maximum_score,3891.3992879390717,0.508,127,123,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31400,16900,17720,2.762449741363526
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,31606,21500,22000,2.860248565673828
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,34428,11500,12000,2.8804402351379386
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3170,2800,3200,0.13904714584350586
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,2067,1291,1492,0.04745697975158693
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1715,1603,1827,0.04757094383239747
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2533,2420,2644,0.05482721328735352
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,698,1449,1697,0.04601025581359864
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,875,752,1000,0.04850268363952637
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2048,1906,2154,0.04565739631652833
011_UCR_Anomaly_DISTORTEDECG1,correct,1914,1700,2200,0.6175746917724609
012_UCR_Anomaly_DISTORTEDECG2,correct,1057,900,1200,0.3579661846160889
013_UCR_Anomaly_DISTORTEDECG3,incorrect,13329,900,1200,0.3548457622528076
014_UCR_Anomaly_DISTORTEDECG3,correct,9021,8900,9200,0.7388825416564943
015_UCR_Anomaly_DISTORTEDECG4,correct,12100,11700,12200,51.175189495086684
016_UCR_Anomaly_DISTORTEDECG4,correct,12024,11800,12200,0.9231736660003661
017_UCR_Anomaly_DISTORTEDECG4,correct,12025,11900,12200,0.9242918491363527
018_UCR_Anomaly_DISTORTEDECG4,correct,9019,8900,9200,0.7435362339019775
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,5969,1068,1312,0.09794569015502927
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2365,2075,2488,0.10238122940063477
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,967,848,1093,0.10611748695373537
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2589,2427,2745,0.12477827072143557
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,incorrect,1998,3512,3816,0.10086321830749512
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,0,1226,1456,0.05098247528076172
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2814,2707,2934,0.053921699523925774
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4006,3884,4254,0.07639527320861816
027_UCR_Anomaly_DISTORTEDInternalBleeding16,correct,2998,2887,3099,0.07921886444091797
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1651,1498,1809,0.07686877250671388
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,0,2085,2387,0.060212850570678704
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1191,1087,1297,0.050441265106201186
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3172,2959,3319,0.0719287395477295
