algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_het_if_km_lof_mp_wv_ols,2633.1814498901367,0.576,144,106,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17274,16900,17720,4.089575529098511
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,34778,21500,22000,4.164787530899049
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,34743,11500,12000,4.66589093208313
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3085,2800,3200,0.6366772651672364
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,768,1291,1492,0.34077978134155285
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1715,1603,1827,0.4589622020721436
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2531,2420,2644,0.42378902435302745
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,769,1449,1697,0.354381561279297
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,875,752,1000,0.3722116947174073
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2050,1906,2154,0.3889782428741457
011_UCR_Anomaly_DISTORTEDECG1,correct,1914,1700,2200,1.5158495903015137
012_UCR_Anomaly_DISTORTEDECG2,incorrect,657,900,1200,1.195439577102661
013_UCR_Anomaly_DISTORTEDECG3,correct,1024,900,1200,1.489537000656128
014_UCR_Anomaly_DISTORTEDECG3,correct,9022,8900,9200,2.5163750648498535
015_UCR_Anomaly_DISTORTEDECG4,correct,12099,11700,12200,31.266007900238037
016_UCR_Anomaly_DISTORTEDECG4,correct,12026,11800,12200,1.8495469093322756
017_UCR_Anomaly_DISTORTEDECG4,correct,12027,11900,12200,2.1718270778656006
018_UCR_Anomaly_DISTORTEDECG4,correct,9026,8900,9200,1.7674064636230469
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1164,1068,1312,0.597398281097412
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2356,2075,2488,0.5293083190917969
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,971,848,1093,0.4821352958679199
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2602,2427,2745,0.6850378513336182
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3627,3512,3816,0.5669956207275392
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,4300,1226,1456,0.3599200248718263
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2815,2707,2934,0.40321755409240734
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4036,3884,4254,0.5603713989257812
027_UCR_Anomaly_DISTORTEDInternalBleeding16,incorrect,654,2887,3099,0.5019965171813965
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1680,1498,1809,0.5039877891540527
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,5162,2085,2387,0.4517948627471923
030_UCR_Anomaly_DISTORTEDInternalBleeding19,incorrect,4491,1087,1297,0.41498422622680664
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3108,2959,3319,0.46721720695495617
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3769,3575,4133,0.4813899993896485
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2231,2100,2470,0.37852835655212413
034_UCR_Anomaly_DISTORTEDInternalBleeding6,correct,2077,1874,2229,0.7351253032684326
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,4156,3265,3574,0.4865605831146241
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1542,2299,2581,0.35417151451110845
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,correct,12232,12110,12360,2.0226893424987793
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,24823,22762,23032,1.7896473407745361
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,correct,11401,11290,11520,2.237857341766357
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,23938,11290,11620,2.0839803218841557
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,incorrect,22699,10290,10620,2.0134170055389404
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,22732,5090,5520,1.9537982940673828
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,14666,9180,9540,1.1375720500946043
044_UCR_Anomaly_DISTORTEDPowerDemand1,incorrect,5215,9385,9921,1.3175120353698733
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,100,9257,9817,1.2898595333099367
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,7052,7305,7577,1.063969612121582
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,6040,5905,6177,0.8545753955841064
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2574,2388,2685,0.6576364040374756
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,924,1765,1980,0.5419099330902101
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,5305,2388,2685,0.6637830734252929
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5835,5730,5940,0.727076053619385
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,correct,1303,1111,1409,0.5858404636383057
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,2573,1164,1595,0.5213873386383057
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,correct,3255,3120,3379,0.4149515628814698
055_UCR_Anomaly_DISTORTEDapneaecg2,correct,11054,10850,11200,2.182530403137207
056_UCR_Anomaly_DISTORTEDapneaecg3,correct,6176,6011,6311,2.3139033317565922
057_UCR_Anomaly_DISTORTEDapneaecg4,incorrect,25917,9900,10200,2.797298431396485
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2269,2140,2408,2.2793240547180176
059_UCR_Anomaly_DISTORTEDgait1,correct,18712,18400,18900,4.109987735748291
060_UCR_Anomaly_DISTORTEDgait2,correct,24699,24400,24900,2.953495979309082
061_UCR_Anomaly_DISTORTEDgait3,incorrect,1665,35300,36100,3.8168203830719
062_UCR_Anomaly_DISTORTEDgaitHunt1,correct,14666,14470,14780,3.1371061801910396
063_UCR_Anomaly_DISTORTEDgaitHunt2,correct,13009,12600,13450,4.4341394901275635
064_UCR_Anomaly_DISTORTEDgaitHunt3,correct,15034,14900,15900,3.682538032531738
065_UCR_Anomaly_DISTORTEDinsectEPG1,incorrect,5826,3900,4130,0.6041219234466553
066_UCR_Anomaly_DISTORTEDinsectEPG2,correct,4312,4200,4425,0.7079308032989502
067_UCR_Anomaly_DISTORTEDinsectEPG3,incorrect,1129,1700,1950,0.5065009593963623
068_UCR_Anomaly_DISTORTEDinsectEPG4,correct,5244,5108,5358,0.7388005256652832
069_UCR_Anomaly_DISTORTEDinsectEPG5,correct,5315,5200,5401,0.5509593486785889
070_UCR_Anomaly_DISTORTEDltstdbs30791AI,correct,35076,34945,35345,3.5928986072540288
071_UCR_Anomaly_DISTORTEDltstdbs30791AS,correct,29637,29500,29900,2.422585248947143
072_UCR_Anomaly_DISTORTEDltstdbs30791ES,correct,32644,32500,32900,3.4639127254486084
073_UCR_Anomaly_DISTORTEDpark3m,correct,12438,12050,12595,2.897762537002563
074_UCR_Anomaly_DISTORTEDqtdbSel1005V,incorrect,25488,8300,8900,2.9029304981231694
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,incorrect,21262,9300,9900,2.0597331523895264
076_UCR_Anomaly_DISTORTEDresperation10,correct,83090,82600,83980,18.186666488647464
077_UCR_Anomaly_DISTORTEDresperation11,correct,52799,52700,52901,15.718255043029785
078_UCR_Anomaly_DISTORTEDresperation1,incorrect,34602,10160,10512,11.086684226989748
079_UCR_Anomaly_DISTORTEDresperation2,incorrect,17039,138150,138350,23.79000639915466
080_UCR_Anomaly_DISTORTEDresperation2,incorrect,23828,138150,138351,21.18707394599915
081_UCR_Anomaly_DISTORTEDresperation3,incorrect,23569,113150,113351,22.829262733459473
082_UCR_Anomaly_DISTORTEDresperation4,incorrect,64805,58330,58531,13.213662385940554
083_UCR_Anomaly_DISTORTEDresperation9,correct,105475,105311,105611,22.064337015151978
084_UCR_Anomaly_DISTORTEDs20101mML2,correct,23820,23674,23974,2.3299736976623535
085_UCR_Anomaly_DISTORTEDs20101m,correct,25817,25674,25974,3.06980562210083
086_UCR_Anomaly_DISTORTEDsddb49,correct,48056,47850,48300,8.13083791732788
087_UCR_Anomaly_DISTORTEDsel840mECG1,correct,34495,34270,34840,3.1808414459228516
088_UCR_Anomaly_DISTORTEDsel840mECG2,incorrect,21740,29270,29840,2.8194243907928467
089_UCR_Anomaly_DISTORTEDtiltAPB1,correct,14299,14183,14450,2.104363203048706
090_UCR_Anomaly_DISTORTEDtiltAPB2,correct,74972,74059,75085,10.246243715286253
091_UCR_Anomaly_DISTORTEDtiltAPB3,incorrect,45147,73900,74470,8.46182131767273
092_UCR_Anomaly_DISTORTEDtiltAPB4,correct,47994,47895,48096,9.97744917869568
093_UCR_Anomaly_NOISE1sddb40,correct,17289,16900,17720,3.783026218414306
094_UCR_Anomaly_NOISEBIDMC1,correct,3075,2800,3200,0.7375893592834474
095_UCR_Anomaly_NOISECIMIS44AirTemperature4,incorrect,2075,1449,1697,0.4493684768676757
096_UCR_Anomaly_NOISEECG4,correct,12026,11800,12200,1.9106783866882324
097_UCR_Anomaly_NOISEGP711MarkerLFM5z3,correct,971,848,1093,0.5837535858154295
098_UCR_Anomaly_NOISEInternalBleeding16,incorrect,6279,2887,3099,0.577749490737915
099_UCR_Anomaly_NOISEInternalBleeding6,correct,2085,1874,2229,0.6412653923034667
100_UCR_Anomaly_NOISELab2Cmac011215EPG1,correct,12232,12110,12360,2.4153039455413814
101_UCR_Anomaly_NOISELab2Cmac011215EPG4,incorrect,23939,11290,11620,2.0206437110900883
102_UCR_Anomaly_NOISEMesoplodonDensirostris,incorrect,14660,9180,9540,1.5075848102569582
103_UCR_Anomaly_NOISETkeepThirdMARS,correct,1301,1111,1409,0.5437800884246826
104_UCR_Anomaly_NOISEapneaecg4,incorrect,20772,9900,10200,2.829802513122559
105_UCR_Anomaly_NOISEgait3,incorrect,31390,35300,36100,4.635712385177614
106_UCR_Anomaly_NOISEgaitHunt2,correct,12977,12600,13450,3.541499614715576
107_UCR_Anomaly_NOISEinsectEPG3,incorrect,3626,1700,1950,0.4317073822021486
108_UCR_Anomaly_NOISEresperation2,incorrect,17049,138150,138350,23.78091216087341
109_UCR_Anomaly_1sddb40,incorrect,34600,16900,17720,4.0902793407440186
110_UCR_Anomaly_2sddb40,incorrect,34762,21500,22000,4.46628713607788
111_UCR_Anomaly_3sddb40,incorrect,34791,11500,12000,4.627093076705933
112_UCR_Anomaly_BIDMC1,correct,3076,2800,3200,0.8003647327423096
113_UCR_Anomaly_CIMIS44AirTemperature1,incorrect,780,1291,1492,0.39259552955627447
114_UCR_Anomaly_CIMIS44AirTemperature2,correct,1715,1603,1827,0.3932611942291261
115_UCR_Anomaly_CIMIS44AirTemperature3,correct,2531,2420,2644,0.41027045249938976
116_UCR_Anomaly_CIMIS44AirTemperature4,incorrect,2075,1449,1697,0.3418374061584473
117_UCR_Anomaly_CIMIS44AirTemperature5,correct,874,752,1000,0.33979916572570806
118_UCR_Anomaly_CIMIS44AirTemperature6,correct,2051,1906,2154,0.37368726730346696
119_UCR_Anomaly_ECG1,correct,1914,1700,2200,1.6775333881378172
120_UCR_Anomaly_ECG2,incorrect,10819,900,1200,1.2966213226318362
121_UCR_Anomaly_ECG3,correct,1024,900,1200,1.4553632736206055
122_UCR_Anomaly_ECG3,correct,9022,8900,9200,1.7856595516204832
123_UCR_Anomaly_ECG4,correct,12100,11700,12200,30.983772754669182
124_UCR_Anomaly_ECG4,correct,12026,11800,12200,2.109985828399658
125_UCR_Anomaly_ECG4,correct,12025,11900,12200,2.1064019203186035
126_UCR_Anomaly_ECG4,correct,9020,8900,9200,1.7428534030914302
127_UCR_Anomaly_GP711MarkerLFM5z1,correct,1182,1068,1312,0.6136527061462401
128_UCR_Anomaly_GP711MarkerLFM5z2,correct,2299,2075,2488,0.5441639423370362
129_UCR_Anomaly_GP711MarkerLFM5z3,correct,975,848,1093,0.5707273483276369
130_UCR_Anomaly_GP711MarkerLFM5z4,correct,2558,2427,2745,0.6843154430389405
131_UCR_Anomaly_GP711MarkerLFM5z5,correct,3654,3512,3816,0.547487735748291
132_UCR_Anomaly_InternalBleeding10,correct,1335,1226,1456,0.38892626762390137
133_UCR_Anomaly_InternalBleeding14,correct,2819,2707,2934,0.43110537528991716
134_UCR_Anomaly_InternalBleeding15,correct,4126,3884,4254,0.5303821563720703
135_UCR_Anomaly_InternalBleeding16,correct,2999,2887,3099,0.6490085124969482
136_UCR_Anomaly_InternalBleeding17,correct,1690,1498,1809,0.6230437755584717
137_UCR_Anomaly_InternalBleeding18,correct,2263,2085,2387,0.6173205375671386
138_UCR_Anomaly_InternalBleeding19,correct,1193,1087,1297,0.47082948684692383
139_UCR_Anomaly_InternalBleeding20,correct,3164,2959,3319,0.4844326972961425
140_UCR_Anomaly_InternalBleeding4,correct,3768,3575,4133,0.5625612735748291
141_UCR_Anomaly_InternalBleeding5,correct,2229,2100,2470,0.3042840957641602
142_UCR_Anomaly_InternalBleeding6,correct,2088,1874,2229,0.5526487827301025
143_UCR_Anomaly_InternalBleeding8,correct,3397,3265,3574,0.4651057720184327
144_UCR_Anomaly_InternalBleeding9,incorrect,2778,2299,2581,0.29652309417724615
145_UCR_Anomaly_Lab2Cmac011215EPG1,correct,12232,12110,12360,2.117154359817505
146_UCR_Anomaly_Lab2Cmac011215EPG2,incorrect,24823,22762,23032,1.9970293045043943
147_UCR_Anomaly_Lab2Cmac011215EPG3,correct,11400,11290,11520,2.1345252990722656
148_UCR_Anomaly_Lab2Cmac011215EPG4,incorrect,23939,11290,11620,2.2065587043762207
149_UCR_Anomaly_Lab2Cmac011215EPG5,correct,10412,10290,10620,2.1375577449798584
150_UCR_Anomaly_Lab2Cmac011215EPG6,incorrect,22858,5090,5520,1.969205141067505
151_UCR_Anomaly_MesoplodonDensirostris,incorrect,14664,9180,9540,1.2719838619232178
152_UCR_Anomaly_PowerDemand1,incorrect,5199,9385,9921,1.5933423042297366
153_UCR_Anomaly_PowerDemand2,incorrect,151,9257,9817,1.2388393878936765
154_UCR_Anomaly_PowerDemand3,incorrect,7019,7305,7577,1.1172733306884766
155_UCR_Anomaly_PowerDemand4,correct,6054,5905,6177,0.8657038211822511
156_UCR_Anomaly_TkeepFifthMARS,correct,2604,2388,2685,0.7923462390899659
157_UCR_Anomaly_TkeepFirstMARS,incorrect,3067,1765,1980,0.6605103015899658
158_UCR_Anomaly_TkeepForthMARS,correct,2562,2388,2685,0.7032208442687988
159_UCR_Anomaly_TkeepSecondMARS,correct,5834,5730,5940,0.6354327201843262
160_UCR_Anomaly_TkeepThirdMARS,correct,1226,1111,1409,0.6291596889495848
161_UCR_Anomaly_WalkingAceleration1,incorrect,4296,1164,1595,0.5472500324249266
162_UCR_Anomaly_WalkingAceleration5,correct,3254,3120,3379,0.4430003166198731
163_UCR_Anomaly_apneaecg2,correct,11055,10850,11200,2.0299594402313232
164_UCR_Anomaly_apneaecg3,correct,6181,6011,6311,2.3007829189300537
165_UCR_Anomaly_apneaecg4,incorrect,20761,9900,10200,2.5847995281219482
166_UCR_Anomaly_apneaecg,correct,2269,2140,2408,2.4003064632415767
167_UCR_Anomaly_gait1,correct,18709,18400,18900,4.438523054122923
168_UCR_Anomaly_gait2,correct,24689,24400,24900,3.501038789749146
169_UCR_Anomaly_gait3,incorrect,26769,35300,36100,3.298788070678711
170_UCR_Anomaly_gaitHunt1,correct,14666,14470,14780,3.9075880050659175
171_UCR_Anomaly_gaitHunt2,correct,12977,12600,13450,3.370404481887817
172_UCR_Anomaly_gaitHunt3,correct,15709,14900,15900,3.1835951805114746
173_UCR_Anomaly_insectEPG1,incorrect,5825,3900,4130,0.525629997253418
174_UCR_Anomaly_insectEPG2,correct,4312,4200,4425,0.528878927230835
175_UCR_Anomaly_insectEPG3,incorrect,3626,1700,1950,0.38264107704162603
176_UCR_Anomaly_insectEPG4,correct,5249,5108,5358,0.6492540836334229
