algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
ensemble_hom_if_maximum_score,266.27431535720825,0.164,41,209,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17141,16900,17720,0.6973884105682374
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,36240,21500,22000,0.696805715560913
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,34743,11500,12000,0.69828200340271
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3025,2800,3200,0.13656687736511233
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,800,1291,1492,0.049637556076049805
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,incorrect,820,1603,1827,0.055905818939208984
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,incorrect,756,2420,2644,0.05140304565429687
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,803,1449,1697,0.042875289916992194
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,incorrect,736,752,1000,0.04470539093017578
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,incorrect,830,1906,2154,0.050447702407836914
011_UCR_Anomaly_DISTORTEDECG1,correct,1914,1700,2200,0.3113811016082764
012_UCR_Anomaly_DISTORTEDECG2,incorrect,7841,900,1200,0.23291754722595218
013_UCR_Anomaly_DISTORTEDECG3,incorrect,1,900,1200,0.23409318923950198
014_UCR_Anomaly_DISTORTEDECG3,incorrect,6394,8900,9200,0.3453881740570069
015_UCR_Anomaly_DISTORTEDECG4,correct,12050,11700,12200,4.141261100769043
016_UCR_Anomaly_DISTORTEDECG4,incorrect,39,11800,12200,0.40022897720336936
017_UCR_Anomaly_DISTORTEDECG4,incorrect,7583,11900,12200,0.39185953140258806
018_UCR_Anomaly_DISTORTEDECG4,incorrect,4580,8900,9200,0.3513798713684083
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,5505,1068,1312,0.09906625747680668
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2330,2075,2488,0.08663010597229004
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,939,848,1093,0.09560966491699219
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2610,2427,2745,0.11964106559753418
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,correct,3644,3512,3816,0.10598587989807129
024_UCR_Anomaly_DISTORTEDInternalBleeding10,incorrect,4299,1226,1456,0.06560993194580078
025_UCR_Anomaly_DISTORTEDInternalBleeding14,incorrect,2478,2707,2934,0.06704115867614745
026_UCR_Anomaly_DISTORTEDInternalBleeding15,incorrect,5500,3884,4254,0.09366512298583984
027_UCR_Anomaly_DISTORTEDInternalBleeding16,incorrect,575,2887,3099,0.11215376853942871
028_UCR_Anomaly_DISTORTEDInternalBleeding17,incorrect,1265,1498,1809,0.0859055519104004
029_UCR_Anomaly_DISTORTEDInternalBleeding18,incorrect,5196,2085,2387,0.07418012619018553
030_UCR_Anomaly_DISTORTEDInternalBleeding19,incorrect,4470,1087,1297,0.0595088005065918
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3150,2959,3319,0.06581401824951172
032_UCR_Anomaly_DISTORTEDInternalBleeding4,incorrect,2820,3575,4133,0.10512161254882814
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2207,2100,2470,0.03279995918273926
034_UCR_Anomaly_DISTORTEDInternalBleeding6,correct,2070,1874,2229,0.09910774230957031
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,2988,3265,3574,0.07280492782592776
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1660,2299,2581,0.03366565704345703
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,correct,12231,12110,12360,0.46272706985473633
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,15352,22762,23032,0.45899844169616705
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,incorrect,24923,11290,11520,0.46020102500915533
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,14527,11290,11620,0.4448938369750977
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,incorrect,13217,10290,10620,0.42342066764831554
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,2,5090,5520,0.4138889312744141
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,4619,9180,9540,0.23463392257690435
044_UCR_Anomaly_DISTORTEDPowerDemand1,incorrect,4,9385,9921,0.3835954666137696
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,1,9257,9817,0.29316782951354975
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,7088,7305,7577,0.2489068508148194
047_UCR_Anomaly_DISTORTEDPowerDemand4,incorrect,7723,5905,6177,0.2173781394958496
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,incorrect,2046,2388,2685,0.11029958724975586
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,1989,1765,1980,0.12333798408508304
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,0,2388,2685,0.11609482765197755
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,incorrect,2281,5730,5940,0.11258244514465333
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,incorrect,1,1111,1409,0.12000536918640138
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,2582,1164,1595,0.07114744186401369
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,correct,3237,3120,3379,0.045468330383300774
055_UCR_Anomaly_DISTORTEDapneaecg2,correct,11039,10850,11200,0.43169808387756364
056_UCR_Anomaly_DISTORTEDapneaecg3,incorrect,1,6011,6311,0.5158886909484863
057_UCR_Anomaly_DISTORTEDapneaecg4,incorrect,26872,9900,10200,0.49167919158935547
058_UCR_Anomaly_DISTORTEDapneaecg,incorrect,28499,2140,2408,0.43673014640808117
059_UCR_Anomaly_DISTORTEDgait1,incorrect,33938,18400,18900,0.7150192260742186
060_UCR_Anomaly_DISTORTEDgait2,incorrect,33,24400,24900,0.684325933456421
061_UCR_Anomaly_DISTORTEDgait3,incorrect,17149,35300,36100,0.6472561359405516
062_UCR_Anomaly_DISTORTEDgaitHunt1,incorrect,15,14470,14780,0.7146704196929932
063_UCR_Anomaly_DISTORTEDgaitHunt2,incorrect,16926,12600,13450,0.7244548797607424
064_UCR_Anomaly_DISTORTEDgaitHunt3,correct,15115,14900,15900,0.6332237720489505
065_UCR_Anomaly_DISTORTEDinsectEPG1,incorrect,4416,3900,4130,0.10613250732421874
066_UCR_Anomaly_DISTORTEDinsectEPG2,incorrect,2617,4200,4425,0.09906411170959473
067_UCR_Anomaly_DISTORTEDinsectEPG3,incorrect,1137,1700,1950,0.05368399620056153
