algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
mp_w300,123.2414321899414,0.284,71,179,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17330,16900,17720,0.2631494998931885
002_UCR_Anomaly_DISTORTED2sddb40,correct,21597,21500,22000,0.2705502510070801
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,20921,11500,12000,0.2672255039215088
004_UCR_Anomaly_DISTORTEDBIDMC1,incorrect,2783,2800,3200,0.055817604064941406
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,1253,1291,1492,0.02895522117614746
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,incorrect,1276,1603,1827,0.028988122940063477
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,incorrect,2417,2420,2644,0.030492305755615234
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,3406,1449,1697,0.028841257095336914
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,incorrect,1275,752,1000,0.031067371368408203
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,incorrect,1819,1906,2154,0.03040003776550293
011_UCR_Anomaly_DISTORTEDECG1,incorrect,1684,1700,2200,0.12540459632873535
012_UCR_Anomaly_DISTORTEDECG2,incorrect,10783,900,1200,0.09424352645874023
013_UCR_Anomaly_DISTORTEDECG3,incorrect,885,900,1200,0.09883356094360352
014_UCR_Anomaly_DISTORTEDECG3,incorrect,8863,8900,9200,0.1348707675933838
015_UCR_Anomaly_DISTORTEDECG4,incorrect,112949,11700,12200,1.413147211074829
016_UCR_Anomaly_DISTORTEDECG4,incorrect,11769,11800,12200,0.14993643760681152
017_UCR_Anomaly_DISTORTEDECG4,incorrect,11861,11900,12200,0.1511235237121582
018_UCR_Anomaly_DISTORTEDECG4,incorrect,8888,8900,9200,0.1343221664428711
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,correct,1136,1068,1312,0.0430145263671875
