algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
if_w180_n100,137.98886370658875,0.216,54,196,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,correct,17302,16900,17720,0.4102177619934082
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,34774,21500,22000,0.42083168029785156
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,34763,11500,12000,0.41548919677734375
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3034,2800,3200,0.04120159149169922
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,incorrect,755,1291,1492,0.021331071853637695
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,incorrect,1103,1603,1827,0.027927637100219727
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,incorrect,763,2420,2644,0.021504640579223633
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,incorrect,787,1449,1697,0.025702714920043945
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,760,752,1000,0.021767854690551758
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,incorrect,1100,1906,2154,0.022544145584106445
011_UCR_Anomaly_DISTORTEDECG1,correct,1919,1700,2200,0.13309597969055176
012_UCR_Anomaly_DISTORTEDECG2,incorrect,7857,900,1200,0.06109452247619629
013_UCR_Anomaly_DISTORTEDECG3,incorrect,8128,900,1200,0.07969164848327637
014_UCR_Anomaly_DISTORTEDECG3,incorrect,20394,8900,9200,0.15764904022216797
015_UCR_Anomaly_DISTORTEDECG4,incorrect,22682,11700,12200,2.0784406661987305
016_UCR_Anomaly_DISTORTEDECG4,incorrect,7651,11800,12200,0.2109835147857666
017_UCR_Anomaly_DISTORTEDECG4,incorrect,4323,11900,12200,0.2134408950805664
018_UCR_Anomaly_DISTORTEDECG4,incorrect,4580,8900,9200,0.16821837425231934
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,0,1068,1312,0.03007650375366211
