algorithm_name,total_time,accuracy,n_correct,n_incorrect,n_failed
lof_w50_n20,1153.9807813167572,0.604,151,99,0
###
ts_name,status,predicted_anomaly,anomaly_start,anomaly_end,processing_time
001_UCR_Anomaly_DISTORTED1sddb40,incorrect,31400,16900,17720,0.8322627544403076
002_UCR_Anomaly_DISTORTED2sddb40,incorrect,31610,21500,22000,0.8562486171722412
003_UCR_Anomaly_DISTORTED3sddb40,incorrect,31605,11500,12000,0.8627939224243164
004_UCR_Anomaly_DISTORTEDBIDMC1,correct,3090,2800,3200,0.04287409782409668
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,correct,1374,1291,1492,0.015392065048217773
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,correct,1715,1603,1827,0.017202138900756836
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,correct,2526,2420,2644,0.018311023712158203
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,correct,1564,1449,1697,0.014995574951171875
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,correct,872,752,1000,0.015058279037475586
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,correct,2053,1906,2154,0.01842355728149414
011_UCR_Anomaly_DISTORTEDECG1,correct,1923,1700,2200,0.19019865989685059
012_UCR_Anomaly_DISTORTEDECG2,correct,1057,900,1200,0.10880899429321289
013_UCR_Anomaly_DISTORTEDECG3,correct,1024,900,1200,0.1121366024017334
014_UCR_Anomaly_DISTORTEDECG3,correct,9021,8900,9200,0.22321319580078125
015_UCR_Anomaly_DISTORTEDECG4,correct,12100,11700,12200,15.212754964828491
016_UCR_Anomaly_DISTORTEDECG4,correct,12027,11800,12200,0.2833242416381836
017_UCR_Anomaly_DISTORTEDECG4,correct,12027,11900,12200,0.2806723117828369
018_UCR_Anomaly_DISTORTEDECG4,correct,9019,8900,9200,0.22774124145507812
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,incorrect,5969,1068,1312,0.031181812286376953
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,correct,2294,2075,2488,0.0331721305847168
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,correct,967,848,1093,0.031139135360717773
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,correct,2560,2427,2745,0.040421485900878906
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,incorrect,4006,3512,3816,0.03207659721374512
024_UCR_Anomaly_DISTORTEDInternalBleeding10,correct,1347,1226,1456,0.016119003295898438
025_UCR_Anomaly_DISTORTEDInternalBleeding14,correct,2808,2707,2934,0.019269943237304688
026_UCR_Anomaly_DISTORTEDInternalBleeding15,correct,4011,3884,4254,0.024071455001831055
027_UCR_Anomaly_DISTORTEDInternalBleeding16,correct,2998,2887,3099,0.027515411376953125
028_UCR_Anomaly_DISTORTEDInternalBleeding17,correct,1687,1498,1809,0.02585887908935547
029_UCR_Anomaly_DISTORTEDInternalBleeding18,correct,2271,2085,2387,0.020548105239868164
030_UCR_Anomaly_DISTORTEDInternalBleeding19,correct,1191,1087,1297,0.017957210540771484
031_UCR_Anomaly_DISTORTEDInternalBleeding20,correct,3163,2959,3319,0.018695831298828125
032_UCR_Anomaly_DISTORTEDInternalBleeding4,correct,3692,3575,4133,0.024996042251586914
033_UCR_Anomaly_DISTORTEDInternalBleeding5,correct,2224,2100,2470,0.01184225082397461
034_UCR_Anomaly_DISTORTEDInternalBleeding6,incorrect,6152,1874,2229,0.02653360366821289
035_UCR_Anomaly_DISTORTEDInternalBleeding8,incorrect,4152,3265,3574,0.01774454116821289
036_UCR_Anomaly_DISTORTEDInternalBleeding9,incorrect,1097,2299,2581,0.010660171508789062
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,correct,12232,12110,12360,0.28181982040405273
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,incorrect,24839,22762,23032,0.2854301929473877
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,correct,11401,11290,11520,0.28293824195861816
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,incorrect,23918,11290,11620,0.2586984634399414
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,correct,10403,10290,10620,0.23674821853637695
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,incorrect,22751,5090,5520,0.23244261741638184
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,incorrect,5719,9180,9540,0.10546159744262695
044_UCR_Anomaly_DISTORTEDPowerDemand1,incorrect,8545,9385,9921,0.2028951644897461
045_UCR_Anomaly_DISTORTEDPowerDemand2,incorrect,12306,9257,9817,0.12238240242004395
046_UCR_Anomaly_DISTORTEDPowerDemand3,incorrect,10306,7305,7577,0.09325647354125977
047_UCR_Anomaly_DISTORTEDPowerDemand4,correct,6040,5905,6177,0.07743096351623535
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,correct,2605,2388,2685,0.04068589210510254
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,incorrect,7087,1765,1980,0.038712263107299805
050_UCR_Anomaly_DISTORTEDTkeepForthMARS,incorrect,5317,2388,2685,0.03975701332092285
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,correct,5835,5730,5940,0.040953874588012695
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,correct,1306,1111,1409,0.039391517639160156
053_UCR_Anomaly_DISTORTEDWalkingAceleration1,incorrect,4294,1164,1595,0.021526813507080078
054_UCR_Anomaly_DISTORTEDWalkingAceleration5,correct,3220,3120,3379,0.015694141387939453
055_UCR_Anomaly_DISTORTEDapneaecg2,correct,11054,10850,11200,0.3593933582305908
056_UCR_Anomaly_DISTORTEDapneaecg3,correct,6176,6011,6311,0.48588037490844727
057_UCR_Anomaly_DISTORTEDapneaecg4,incorrect,26998,9900,10200,0.4560420513153076
058_UCR_Anomaly_DISTORTEDapneaecg,correct,2269,2140,2408,0.3592512607574463
059_UCR_Anomaly_DISTORTEDgait1,incorrect,21905,18400,18900,0.8579444885253906
060_UCR_Anomaly_DISTORTEDgait2,correct,24704,24400,24900,0.7811553478240967
061_UCR_Anomaly_DISTORTEDgait3,incorrect,31628,35300,36100,0.693206787109375
062_UCR_Anomaly_DISTORTEDgaitHunt1,correct,14666,14470,14780,0.8739612102508545
063_UCR_Anomaly_DISTORTEDgaitHunt2,correct,12723,12600,13450,0.8729679584503174
064_UCR_Anomaly_DISTORTEDgaitHunt3,correct,15351,14900,15900,0.6902103424072266
065_UCR_Anomaly_DISTORTEDinsectEPG1,incorrect,5834,3900,4130,0.030809879302978516
066_UCR_Anomaly_DISTORTEDinsectEPG2,correct,4311,4200,4425,0.02752828598022461
067_UCR_Anomaly_DISTORTEDinsectEPG3,incorrect,1117,1700,1950,0.017735004425048828
068_UCR_Anomaly_DISTORTEDinsectEPG4,correct,5239,5108,5358,0.042392730712890625
069_UCR_Anomaly_DISTORTEDinsectEPG5,correct,5315,5200,5401,0.03185868263244629
070_UCR_Anomaly_DISTORTEDltstdbs30791AI,incorrect,35898,34945,35345,0.6374669075012207
071_UCR_Anomaly_DISTORTEDltstdbs30791AS,correct,29590,29500,29900,0.44001340866088867
072_UCR_Anomaly_DISTORTEDltstdbs30791ES,correct,32644,32500,32900,0.5332176685333252
073_UCR_Anomaly_DISTORTEDpark3m,correct,12444,12050,12595,0.3952784538269043
074_UCR_Anomaly_DISTORTEDqtdbSel1005V,incorrect,29191,8300,8900,0.43258213996887207
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,incorrect,887,9300,9900,0.3043534755706787
076_UCR_Anomaly_DISTORTEDresperation10,correct,83090,82600,83980,8.648852586746216
077_UCR_Anomaly_DISTORTEDresperation11,correct,52799,52700,52901,7.509038925170898
078_UCR_Anomaly_DISTORTEDresperation1,incorrect,34545,10160,10512,4.036183595657349
